date,vessel_id,vessel_name,vessel_type,capacity_ton,status,current_load_ton,port_location,eta_port,berthing_time_hours,demurrage_cost_usd,fuel_consumption_ton,distance_nm,utilization_pct,month,day_of_week,utilization_category,vessel_efficiency,loading_rate_tph,fuel_efficiency_nm_per_ton,port_congestion,status_priority,vessel_id_encoded,vessel_name_encoded,vessel_type_encoded,status_encoded,port_location_encoded,eta_port_encoded,utilization_category_encoded
2025-07-20,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.24461813432357513,-0.484496242427788,-0.714883548457204,7,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-07-21,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,2.831952389971213,Balikpapan,2025-07-22,0.0,-0.3529948633464609,-0.3975153151246173,1.4668567061147881,1.4760392314638882,7,0,Medium,1.3696647820497123,2.831952389971213,1.352203110450491,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,65,3
2025-07-22,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.5602975073686411,-0.484496242427788,-0.714883548457204,7,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,3,16,4
2025-07-23,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,0.25237113870588485,Banjarmasin,2025-07-31,0.0,-0.3529948633464609,-1.2768331918464662,2.9740612713754797,-0.14897420126257857,7,2,Low,0.006454557612803413,0.25237113870588485,4.396813153720153,-0.23119901553306169,-0.5769012422467917,21,14,1,2,1,74,2
2025-07-24,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,40.6,3.8147793080121444,0.38345779906913013,-0.484496242427788,-0.714883548457204,7,3,,-2.0200363264850756,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,1,16,4
2025-07-25,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.4553651754352653,-0.484496242427788,-0.714883548457204,7,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-07-26,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,4.037064941256182,Tarakan,2025-08-04,0.0,-0.3529948633464609,0.0594985813295019,1.8636903131707676,2.2379618721002275,7,5,Full,2.0088353347526207,4.037064941256182,1.3902929030817062,-0.23119901553306169,-0.5769012422467917,21,14,1,2,4,78,0
2025-07-27,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.1820752303007016,Muara Jawa,2025-07-29,0.0,-0.3529948633464609,-1.311543108032855,2.9343779106698817,0.4359041743296322,7,6,Low,0.4971041520113021,1.1820752303007016,4.441981273564395,-0.23119901553306169,-0.5769012422467917,21,14,1,2,2,72,2
2025-07-28,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,4.23907570950464,Muara Jawa,2025-08-05,0.0,-0.3529948633464609,0.07106855339163125,2.9259833535975437,2.3644220614174625,7,0,Full,2.114921733541485,4.23907570950464,2.208449932403885,-0.23119901553306169,-0.5769012422467917,21,14,1,2,2,79,0
2025-07-29,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.3495504662569513,-0.484496242427788,-0.714883548457204,7,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-07-30,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.5165761847399066,Banjarmasin,2025-08-03,0.0,-0.3529948633464609,-1.3520380102503085,0.6525846700979995,0.6477249914360005,7,2,Low,0.6747988699826499,1.5165761847399066,1.2241375019238208,-0.23119901553306169,-0.5769012422467917,21,14,1,2,1,77,2
2025-07-31,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,0.299096991454287,Samarinda,2025-08-09,0.0,-0.3529948633464609,-1.057003722666004,2.387968559415879,-0.12052065866620067,7,3,Low,0.0303239973402982,0.299096991454287,3.1129932403611518,-0.23119901553306169,-0.5769012422467917,21,14,1,2,3,83,2
2025-08-01,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Samarinda,2025-06-03,27.8,4.1621572877126365,-1.2594782337532717,-0.484496242427788,-0.714883548457204,8,4,,-2.1493728101874536,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,3,16,4
2025-08-02,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.7652668771194068,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,1,16,4
2025-08-03,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.3264105221326918,-0.484496242427788,-0.714883548457204,8,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,0,16,4
2025-08-04,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.36280539893822844,-0.484496242427788,-0.714883548457204,8,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,4,16,4
2025-08-05,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Samarinda,2025-06-03,28.5,1.4975616034657806,0.7247719749019534,-0.484496242427788,-0.714883548457204,8,1,,-1.1572850659206488,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,3,16,4
2025-08-06,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,2.2666631571144706,Muara Jawa,2025-08-15,0.0,-0.3529948633464609,-0.10826601357137751,3.3243432437575846,1.121950701375631,8,2,Medium,1.0726228654408918,2.2666631571144706,2.7039140229877803,-0.23119901553306169,-0.5769012422467917,21,14,1,2,2,89,3
2025-08-07,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.8256042814234121,-0.484496242427788,-0.714883548457204,8,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,0,16,4
2025-08-08,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,1.505745089095701,-0.484496242427788,-0.714883548457204,8,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,3,16,4
2025-08-09,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Samarinda,2025-06-03,46.4,-0.002665741587674515,-0.40908528718674664,-0.484496242427788,-0.714883548457204,8,5,,-0.59871733594921,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,3,16,4
2025-08-10,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.9446014440824155,-0.484496242427788,-0.714883548457204,8,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-08-11,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.07106855339163125,-0.484496242427788,-0.714883548457204,8,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,1,16,4
2025-08-12,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,2.431540576004219,Samarinda,2025-08-21,0.0,-0.3529948633464609,-0.48429010559058927,0.5854282135192952,1.2231188528294186,8,1,Medium,1.1574919844719835,2.431540576004219,0.5768121399137459,-0.23119901553306169,-0.5769012422467917,21,14,1,2,3,95,3
2025-08-13,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.9644439461689671,-0.484496242427788,-0.714883548457204,8,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,4,16,4
2025-08-14,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,38.3,1.3156379752915848,-1.0859286528213279,-0.484496242427788,-0.714883548457204,8,3,,-1.0895508865961092,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,21,14,1,0,1,16,4
2025-08-15,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,2.395242810564473,Tarakan,2025-08-17,0.0,-0.3529948633464609,-0.9470889880757729,3.0839536548679045,1.2009883196989026,8,4,Medium,1.1389268646839321,2.395242810564473,3.7329971567040685,-0.23119901553306169,-0.5769012422467917,21,14,1,2,4,91,3
2025-08-16,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,2.949970262685525,Tarakan,2025-06-03,0.0,-0.3529948633464609,-1.4041028845298917,-0.484496242427788,1.5519153450542291,8,5,Medium,1.4333166213230315,2.949970262685525,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,4,16,3
2025-08-17,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.7140045862140332,-0.484496242427788,-0.714883548457204,8,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-08-18,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,4.157355602230073,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.7272595188953105,-0.484496242427788,2.3138379856905686,8,0,Full,2.072487174025939,4.157355602230073,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,4,16,0
2025-08-19,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.015706237074340695,-0.484496242427788,-0.714883548457204,8,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,4,16,4
2025-08-20,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.6751946446157273,-0.484496242427788,-0.714883548457204,8,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,4,16,4
2025-08-21,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,1.585896226657064,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.07355609738498865,-0.484496242427788,0.6919860576970326,8,3,Low,0.7119291095587527,1.585896226657064,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,4,16,2
2025-08-22,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.7710950464559885,Muara Jawa,2025-08-23,0.0,-0.3529948633464609,-0.17768584594415482,3.1091373260849187,0.8089617328154749,8,4,Low,0.8100590284384522,1.7710950464559885,2.600258206402217,-0.23119901553306169,-0.5769012422467917,21,14,1,2,2,97,2
2025-08-23,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Maintenance,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.6900620587155646,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,21,14,1,4,4,16,4
2025-08-24,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.018200512113709,Banjarmasin,2025-08-27,0.0,-0.3529948633464609,-1.137993527100911,3.0954007781483655,0.33473602287584453,8,6,Low,0.4122350329802104,1.018200512113709,4.185029673815076,-0.23119901553306169,-0.5769012422467917,21,14,1,2,1,101,2
2025-08-25,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Balikpapan,2025-06-03,35.3,0.841741679608096,0.2677580784478342,-0.484496242427788,-0.714883548457204,8,0,,-0.9131088433320809,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,0,16,4
2025-08-26,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.47850511955952435,-0.484496242427788,-0.714883548457204,8,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,2,16,4
2025-08-27,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Samarinda,2025-06-03,33.4,0.9257064310731095,0.7884068212436659,-0.484496242427788,-0.714883548457204,8,2,,-0.9443707722510991,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,3,16,4
2025-08-28,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.3553354522880157,-0.484496242427788,-0.714883548457204,8,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,0,16,4
2025-08-29,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.2212139810649212,Balikpapan,2025-09-03,0.0,-0.3529948633464609,0.6264272123738518,0.6380849806094155,0.46119621219307927,8,4,Low,0.5183214317690749,1.2212139810649212,0.29628934739801466,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,108,2
2025-08-30,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.39173032909355243,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,3,16,4
2025-08-31,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,2.9782129991464688,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.7941918072747307,-0.484496242427788,1.570884373451814,8,6,Medium,1.4492295811413605,2.9782129991464688,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,1,16,3
2025-09-01,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.8289017234611196,-0.484496242427788,-0.714883548457204,9,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-09-02,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,4.149166879824238,Tarakan,2025-06-03,0.0,-0.3529948633464609,-1.6702122419588723,-0.484496242427788,2.3075149762247062,9,1,Full,2.0671828540864956,4.149166879824238,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,4,16,0
2025-09-03,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,3.5749201873562138,Balikpapan,2025-09-10,0.0,-0.3529948633464609,0.9446014440824155,2.3414169247420045,1.9471034366705877,9,2,High,1.764836617538233,3.5749201873562138,1.263341380730639,-0.23119901553306169,-0.5769012422467917,21,14,1,2,0,115,1
2025-09-04,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,0.5817917429177958,Tarakan,2025-09-12,0.0,-0.3529948633464609,0.3256079387584822,0.7823187339432235,0.05968511111085884,9,3,Low,0.1814971156144302,0.5817917429177958,0.4671135359901181,-0.23119901553306169,-0.5769012422467917,21,14,1,2,4,117,2
2025-09-05,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,2.4875246985747292,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.5231000471888951,-0.484496242427788,1.2610569096245892,9,4,Medium,1.1893179041086428,2.4875246985747292,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,0,16,3
2025-09-06,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,1.4037389323231644,Tarakan,2025-09-13,0.0,-0.3529948633464609,-1.4850926889647988,1.6202481580729649,0.5750103825785904,9,5,Low,0.6137991906790524,1.4037389323231644,2.9188453860582393,-0.23119901553306169,-0.5769012422467917,21,14,1,2,4,118,2
2025-09-07,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,2.3480824541782104,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.07355609738498865,-0.484496242427788,1.1725347771025247,9,6,Medium,1.1150574249564373,2.3480824541782104,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,4,16,3
2025-09-08,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Tarakan,2025-06-03,31.3,0.6721938084525529,0.29089802257209374,-0.484496242427788,-0.714883548457204,9,0,,-0.8499824313085305,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,4,16,4
2025-09-09,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,At Port,-0.6442104063412449,Tarakan,2025-06-03,16.9,3.0067375728250307,-0.5363549798701723,-0.484496242427788,-0.714883548457204,9,1,,-1.7191845660943412,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,21,14,1,0,4,16,4
2025-09-10,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.7330445049263753,-0.484496242427788,-0.714883548457204,9,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,1,16,4
2025-09-11,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,In Transit,-0.4678353527265682,Muara Jawa,2025-09-15,0.0,-0.3529948633464609,-1.3462530242192439,2.1910780389919506,-0.6042308828046237,9,3,Low,-0.37545647802710846,-0.4678353527265682,3.462614991501117,-0.23119901553306169,-0.5769012422467917,21,14,1,2,2,120,2
2025-09-12,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,3.2612754075343213,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.6115597982740145,-0.484496242427788,1.7479286384959432,9,4,High,1.5977505394457714,3.2612754075343213,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,2,16,1
2025-09-13,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.9619564021756097,-0.484496242427788,-0.714883548457204,9,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,0,16,4
2025-09-14,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,3.815668626087788,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.036358637205242385,-0.484496242427788,2.098855663851269,9,6,High,1.8921402960848703,3.815668626087788,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,0,16,1
2025-09-15,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.5198026051511877,-0.484496242427788,-0.714883548457204,9,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,21,14,1,5,2,16,4
2025-09-16,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,-0.513625351485732,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.6817822140210017,-0.484496242427788,-0.6326844254010014,9,1,Low,-0.39932591775460297,-0.513625351485732,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,2,16,2
2025-09-17,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,3.3418925440358564,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.24132069228586767,-0.484496242427788,1.7985127142228368,9,2,High,1.6401850989613163,3.3418925440358564,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,4,16,1
2025-09-18,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.4074003265675992,-0.484496242427788,-0.714883548457204,9,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,21,14,1,1,0,16,4
2025-09-19,VSL-022,MV Coal Carrier 22,Capesize,1.9570484729187763,Loading,-0.03921422565538861,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.5165124777836207,-0.484496242427788,-0.33234147577256895,9,4,Low,-0.14737072063104997,-0.03921422565538861,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,21,14,1,3,2,16,2
