date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded,failure
2025-10-24,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21967,0,77.2,0.0,Pit B,7865,14,OP-016,10,0.0,0.0,1,27.5,Very High,0.5833333333333334,62,70,43,2,8,1,1,15,3,1
2025-10-25,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22120,0,204.4,0.0,Workshop,5208,1,OP-016,10,0.0,0.0,0,43.75,Very High,0.041666666666666664,62,71,43,2,8,1,5,15,3,1
2025-10-26,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22709,0,52.6,0.0,Workshop,2803,1,OP-016,10,0.0,0.0,0,43.75,Very High,0.041666666666666664,62,72,43,2,8,1,5,15,3,1
2025-10-27,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22876,0,116.1,0.0,ROM,1083,21,OP-016,10,0.0,0.0,1,18.75,Very High,0.875,62,73,43,2,8,1,3,15,3,1
2025-10-28,EQ-044,Grader,Komatsu GD825,2015,Standby,21937,0,266.3,0.0,Pit C,0,0,OP-016,10,0.0,0.0,0,45.0,Very High,0.0,62,74,43,2,8,3,2,15,3,0
2025-10-29,EQ-044,Grader,Komatsu GD825,2015,Breakdown,21797,0,133.9,0.0,ROM,0,12,OP-016,10,0.0,0.0,1,30.0,Very High,0.5,62,75,43,2,8,0,3,15,3,1
2025-10-30,EQ-044,Grader,Komatsu GD825,2015,Breakdown,22413,0,91.9,0.0,Pit B,0,4,OP-016,10,0.0,0.0,0,40.0,Very High,0.16666666666666666,62,76,43,2,8,0,1,15,3,1
2025-10-31,EQ-044,Grader,Komatsu GD825,2015,Breakdown,22198,0,119.7,0.0,Pit B,0,10,OP-016,10,0.0,0.0,1,32.5,Very High,0.4166666666666667,62,77,43,2,8,0,1,15,3,1
2025-11-01,EQ-044,Grader,Komatsu GD825,2015,Breakdown,22913,0,99.7,0.0,Workshop,0,9,OP-016,10,0.0,0.0,1,33.75,Very High,0.375,62,78,43,2,8,0,5,15,3,1
2025-11-02,EQ-044,Grader,Komatsu GD825,2015,Breakdown,21829,0,196.4,0.0,Workshop,0,18,OP-016,10,0.0,0.0,1,22.5,Very High,0.75,62,79,43,2,8,0,5,15,3,1
2025-11-03,EQ-044,Grader,Komatsu GD825,2015,Breakdown,22237,0,214.6,0.0,Workshop,0,8,OP-016,10,0.0,0.0,1,35.0,Very High,0.3333333333333333,62,80,43,2,8,0,5,15,3,1
2025-11-04,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21926,0,138.3,0.0,Pit B,6401,16,OP-016,10,0.0,0.0,1,25.0,Very High,0.6666666666666666,62,81,43,2,8,1,1,15,3,1
2025-11-05,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22673,0,296.7,0.0,ROM,7599,17,OP-016,10,0.0,0.0,1,23.75,Very High,0.7083333333333334,62,82,43,2,8,1,3,15,3,1
2025-11-06,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22857,0,134.4,0.0,Pit A,1696,4,OP-016,10,0.0,0.0,0,40.0,Very High,0.16666666666666666,62,83,43,2,8,1,0,15,3,1
2025-11-07,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22877,0,122.5,0.0,ROM,311,15,OP-016,10,0.0,0.0,1,26.25,Very High,0.625,62,84,43,2,8,1,3,15,3,1
2025-11-08,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22387,0,157.0,0.0,Stockpile,8267,17,OP-016,10,0.0,0.0,1,23.75,Very High,0.7083333333333334,62,85,43,2,8,1,4,15,3,1
2025-11-09,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22659,0,165.9,0.0,ROM,2838,20,OP-016,10,0.0,0.0,1,20.0,Very High,0.8333333333333334,62,86,43,2,8,1,3,15,3,1
2025-11-10,EQ-044,Grader,Komatsu GD825,2015,Maintenance,21893,0,217.2,0.0,Stockpile,9791,17,OP-016,10,0.0,0.0,1,23.75,Very High,0.7083333333333334,62,87,43,2,8,1,4,15,3,1
2025-11-11,EQ-044,Grader,Komatsu GD825,2015,Maintenance,22077,0,126.3,0.0,Pit A,7656,12,OP-016,10,0.0,0.0,1,30.0,Very High,0.5,62,88,43,2,8,1,0,15,3,1
2025-11-12,EQ-044,Grader,Komatsu GD825,2015,Operational,23244,8,234.9,91.7,Stockpile,0,0,OP-037,10,33.33333333333333,0.3887240356083086,0,81.68,Very High,0.0,70,89,43,2,8,2,4,36,3,0
2025-08-15,EQ-045,Grader,CAT 24M,2023,Operational,10347,8,112.1,71.3,Pit B,0,0,OP-039,2,33.33333333333333,0.6304155614500442,0,85.52,Medium,0.0,8,0,44,2,0,2,1,38,2,0
2025-08-16,EQ-045,Grader,CAT 24M,2023,Maintenance,10358,0,288.6,0.0,Stockpile,4051,3,OP-016,2,0.0,0.0,0,53.25,Medium,0.125,8,1,44,2,0,1,4,15,2,1
2025-08-17,EQ-045,Grader,CAT 24M,2023,Maintenance,10371,0,128.9,0.0,Pit C,7912,2,OP-016,2,0.0,0.0,0,54.5,Medium,0.08333333333333333,8,2,44,2,0,1,2,15,2,1
2025-08-18,EQ-045,Grader,CAT 24M,2023,Maintenance,10401,0,244.4,0.0,Pit C,6160,18,OP-016,2,0.0,0.0,1,34.5,Medium,0.75,8,3,44,2,0,1,2,15,2,1
2025-08-19,EQ-045,Grader,CAT 24M,2023,Maintenance,10427,0,229.6,0.0,ROM,1337,12,OP-016,2,0.0,0.0,1,42.0,Medium,0.5,8,4,44,2,0,1,3,15,2,1
2025-08-20,EQ-045,Grader,CAT 24M,2023,Maintenance,10417,0,296.9,0.0,ROM,8793,5,OP-016,2,0.0,0.0,1,50.75,Medium,0.20833333333333334,8,5,44,2,0,1,3,15,2,1
2025-08-21,EQ-045,Grader,CAT 24M,2023,Maintenance,10473,0,86.3,0.0,Pit C,1305,12,OP-016,2,0.0,0.0,1,42.0,Medium,0.5,8,6,44,2,0,1,2,15,2,1
2025-08-22,EQ-045,Grader,CAT 24M,2023,Maintenance,10466,0,60.5,0.0,Pit B,1922,6,OP-016,2,0.0,0.0,1,49.5,Medium,0.25,8,7,44,2,0,1,1,15,2,1
2025-08-23,EQ-045,Grader,CAT 24M,2023,Maintenance,10499,0,74.3,0.0,Stockpile,7080,20,OP-016,2,0.0,0.0,1,32.0,Medium,0.8333333333333334,8,8,44,2,0,1,4,15,2,1
2025-08-24,EQ-045,Grader,CAT 24M,2023,Maintenance,10536,0,135.0,0.0,Stockpile,9398,23,OP-016,2,0.0,0.0,1,28.25,Medium,0.9583333333333334,8,9,44,2,0,1,4,15,2,1
2025-08-25,EQ-045,Grader,CAT 24M,2023,Maintenance,10517,0,213.5,0.0,Pit B,10,7,OP-016,2,0.0,0.0,1,48.25,Medium,0.2916666666666667,8,10,44,2,0,1,1,15,2,1
2025-08-26,EQ-045,Grader,CAT 24M,2023,Maintenance,10435,0,253.0,0.0,Pit B,6860,9,OP-016,2,0.0,0.0,1,45.75,Medium,0.375,8,11,44,2,0,1,1,15,2,1
2025-08-27,EQ-045,Grader,CAT 24M,2023,Maintenance,10479,0,280.4,0.0,ROM,6584,3,OP-016,2,0.0,0.0,0,53.25,Medium,0.125,8,12,44,2,0,1,3,15,2,1
2025-08-28,EQ-045,Grader,CAT 24M,2023,Maintenance,10555,0,113.3,0.0,Pit C,5394,21,OP-016,2,0.0,0.0,1,30.75,Medium,0.875,8,13,44,2,0,1,2,15,2,1
2025-08-29,EQ-045,Grader,CAT 24M,2023,Maintenance,10473,0,50.9,0.0,ROM,5824,11,OP-016,2,0.0,0.0,1,43.25,Medium,0.4583333333333333,8,14,44,2,0,1,3,15,2,1
2025-08-30,EQ-045,Grader,CAT 24M,2023,Breakdown,10692,0,293.0,0.0,Pit C,0,11,OP-016,2,0.0,0.0,1,43.25,Medium,0.4583333333333333,8,15,44,2,0,0,2,15,2,1
2025-08-31,EQ-045,Grader,CAT 24M,2023,Breakdown,10475,0,164.4,0.0,Stockpile,0,5,OP-016,2,0.0,0.0,1,50.75,Medium,0.20833333333333334,8,16,44,2,0,0,4,15,2,1
2025-09-01,EQ-045,Grader,CAT 24M,2023,Operational,10636,3,58.0,74.0,Workshop,0,0,OP-084,2,12.5,1.2542372881355932,0,86.6,Medium,0.0,11,17,44,2,0,2,5,83,2,0
2025-09-02,EQ-045,Grader,CAT 24M,2023,Operational,10617,3,187.9,67.1,Stockpile,0,0,OP-088,2,12.5,0.35521439915299097,0,83.84,Medium,0.0,14,18,44,2,0,2,4,87,2,0
2025-09-03,EQ-045,Grader,CAT 24M,2023,Operational,10575,9,219.1,90.6,Pit A,0,0,OP-067,2,37.5,0.4116310767832803,0,93.24000000000001,Medium,0.0,23,19,44,2,0,2,0,66,2,0
2025-09-04,EQ-045,Grader,CAT 24M,2023,Operational,10607,12,261.8,84.6,Pit C,0,0,OP-006,2,50.0,0.32191780821917804,0,90.84,Medium,0.0,35,20,44,2,0,2,2,5,2,0
2025-09-05,EQ-045,Grader,CAT 24M,2023,Operational,10788,6,150.7,79.4,Pit C,0,0,OP-092,2,25.0,0.5234014502307186,0,88.76,Medium,0.0,41,21,44,2,0,2,2,91,2,0
2025-09-06,EQ-045,Grader,CAT 24M,2023,Operational,10721,0,222.1,70.5,Workshop,0,0,OP-055,2,0.0,0.31600179291797403,0,85.2,Medium,0.0,41,22,44,2,0,2,5,54,2,0
2025-09-07,EQ-045,Grader,CAT 24M,2023,Operational,10600,11,62.9,78.2,Stockpile,0,0,OP-012,2,45.83333333333333,1.2237871674491394,0,88.28,Medium,0.0,52,23,44,2,0,2,4,11,2,0
2025-09-08,EQ-045,Grader,CAT 24M,2023,Operational,10899,11,65.9,70.5,Workshop,0,0,OP-052,2,45.83333333333333,1.053811659192825,0,85.2,Medium,0.0,63,24,44,2,0,2,5,51,2,0
2025-09-09,EQ-045,Grader,CAT 24M,2023,Operational,10847,2,87.1,83.9,Stockpile,0,0,OP-098,2,8.333333333333332,0.9523269012485813,0,90.56,Medium,0.0,65,25,44,2,0,2,4,97,2,0
2025-09-10,EQ-045,Grader,CAT 24M,2023,Standby,10893,0,217.3,0.0,Pit B,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,65,26,44,2,0,3,1,15,2,0
2025-09-11,EQ-045,Grader,CAT 24M,2023,Standby,10644,0,55.4,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,65,27,44,2,0,3,2,15,2,0
2025-09-12,EQ-045,Grader,CAT 24M,2023,Standby,10935,0,159.8,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,65,28,44,2,0,3,2,15,2,0
2025-09-13,EQ-045,Grader,CAT 24M,2023,Maintenance,10898,0,202.9,0.0,Pit C,6799,21,OP-016,2,0.0,0.0,1,30.75,Medium,0.875,65,29,44,2,0,1,2,15,2,1
2025-09-14,EQ-045,Grader,CAT 24M,2023,Maintenance,10677,0,207.1,0.0,Stockpile,2453,23,OP-016,2,0.0,0.0,1,28.25,Medium,0.9583333333333334,65,30,44,2,0,1,4,15,2,1
2025-09-15,EQ-045,Grader,CAT 24M,2023,Maintenance,10812,0,257.7,0.0,Stockpile,5534,19,OP-016,2,0.0,0.0,1,33.25,Medium,0.7916666666666666,65,31,44,2,0,1,4,15,2,1
2025-09-16,EQ-045,Grader,CAT 24M,2023,Maintenance,10699,0,213.9,0.0,Pit C,7791,19,OP-016,2,0.0,0.0,1,33.25,Medium,0.7916666666666666,65,32,44,2,0,1,2,15,2,1
2025-09-17,EQ-045,Grader,CAT 24M,2023,Maintenance,10776,0,240.5,0.0,Stockpile,1817,21,OP-016,2,0.0,0.0,1,30.75,Medium,0.875,65,33,44,2,0,1,4,15,2,1
2025-09-18,EQ-045,Grader,CAT 24M,2023,Maintenance,10857,0,56.8,0.0,ROM,2122,19,OP-016,2,0.0,0.0,1,33.25,Medium,0.7916666666666666,65,34,44,2,0,1,3,15,2,1
2025-09-19,EQ-045,Grader,CAT 24M,2023,Maintenance,11117,0,251.7,0.0,ROM,722,7,OP-016,2,0.0,0.0,1,48.25,Medium,0.2916666666666667,65,35,44,2,0,1,3,15,2,1
2025-09-20,EQ-045,Grader,CAT 24M,2023,Maintenance,10635,0,106.1,0.0,Pit C,9968,9,OP-016,2,0.0,0.0,1,45.75,Medium,0.375,65,36,44,2,0,1,2,15,2,1
2025-09-21,EQ-045,Grader,CAT 24M,2023,Maintenance,10939,0,111.7,0.0,Pit A,2779,7,OP-016,2,0.0,0.0,1,48.25,Medium,0.2916666666666667,65,37,44,2,0,1,0,15,2,1
2025-09-22,EQ-045,Grader,CAT 24M,2023,Maintenance,10917,0,236.3,0.0,Pit C,2913,23,OP-016,2,0.0,0.0,1,28.25,Medium,0.9583333333333334,65,38,44,2,0,1,2,15,2,1
2025-09-23,EQ-045,Grader,CAT 24M,2023,Operational,11205,11,187.6,85.1,Workshop,0,0,OP-026,2,45.83333333333333,0.4512195121951219,0,91.03999999999999,Medium,0.0,76,39,44,2,0,2,5,25,2,0
2025-09-24,EQ-045,Grader,CAT 24M,2023,Breakdown,10867,0,104.9,0.0,Workshop,0,18,OP-016,2,0.0,0.0,1,34.5,Medium,0.75,76,40,44,2,0,0,5,15,2,1
2025-09-25,EQ-045,Grader,CAT 24M,2023,Breakdown,11249,0,156.4,0.0,Pit A,0,15,OP-016,2,0.0,0.0,1,38.25,Medium,0.625,76,41,44,2,0,0,0,15,2,1
2025-09-26,EQ-045,Grader,CAT 24M,2023,Breakdown,10893,0,70.8,0.0,Stockpile,0,15,OP-016,2,0.0,0.0,1,38.25,Medium,0.625,76,42,44,2,0,0,4,15,2,1
2025-09-27,EQ-045,Grader,CAT 24M,2023,Breakdown,10992,0,289.1,0.0,ROM,0,13,OP-016,2,0.0,0.0,1,40.75,Medium,0.5416666666666666,76,43,44,2,0,0,3,15,2,1
2025-09-28,EQ-045,Grader,CAT 24M,2023,Breakdown,11227,0,88.6,0.0,Workshop,0,15,OP-016,2,0.0,0.0,1,38.25,Medium,0.625,76,44,44,2,0,0,5,15,2,1
2025-09-29,EQ-045,Grader,CAT 24M,2023,Breakdown,10932,0,81.5,0.0,Pit C,0,21,OP-016,2,0.0,0.0,1,30.75,Medium,0.875,76,45,44,2,0,0,2,15,2,1
2025-09-30,EQ-045,Grader,CAT 24M,2023,Breakdown,10853,0,267.9,0.0,Pit C,0,11,OP-016,2,0.0,0.0,1,43.25,Medium,0.4583333333333333,76,46,44,2,0,0,2,15,2,1
2025-10-01,EQ-045,Grader,CAT 24M,2023,Breakdown,11005,0,258.4,0.0,ROM,0,10,OP-016,2,0.0,0.0,1,44.5,Medium,0.4166666666666667,76,47,44,2,0,0,3,15,2,1
2025-10-02,EQ-045,Grader,CAT 24M,2023,Breakdown,11259,0,216.7,0.0,Pit B,0,1,OP-016,2,0.0,0.0,0,55.75,Medium,0.041666666666666664,76,48,44,2,0,0,1,15,2,1
2025-10-03,EQ-045,Grader,CAT 24M,2023,Operational,10788,15,80.9,79.2,Pit A,0,0,OP-098,2,62.5,0.967032967032967,0,88.68,Medium,0.0,91,49,44,2,0,2,0,97,2,0
2025-10-04,EQ-045,Grader,CAT 24M,2023,Operational,11347,1,115.5,65.4,Pit C,0,0,OP-083,2,4.166666666666666,0.56137339055794,0,83.16,Medium,0.0,92,50,44,2,0,2,2,82,2,0
2025-10-05,EQ-045,Grader,CAT 24M,2023,Operational,11214,1,257.0,71.3,Stockpile,0,0,OP-061,2,4.166666666666666,0.27635658914728684,0,85.52,Medium,0.0,93,51,44,2,0,2,4,60,2,0
2025-10-06,EQ-045,Grader,CAT 24M,2023,Operational,10815,10,64.2,77.5,ROM,0,0,OP-042,2,41.66666666666667,1.1886503067484662,0,88.0,Medium,0.0,103,52,44,2,0,2,3,41,2,0
2025-10-07,EQ-045,Grader,CAT 24M,2023,Operational,10877,8,173.5,80.9,Stockpile,0,0,OP-060,2,33.33333333333333,0.46361031518624646,0,89.36000000000001,Medium,0.0,111,53,44,2,0,2,4,59,2,0
2025-10-08,EQ-045,Grader,CAT 24M,2023,Operational,11157,14,66.0,94.2,Pit C,0,0,OP-050,2,58.333333333333336,1.4059701492537313,0,94.68,Medium,0.0,125,54,44,2,0,2,2,49,2,0
2025-10-09,EQ-045,Grader,CAT 24M,2023,Operational,11227,16,203.9,89.4,Workshop,0,0,OP-091,2,66.66666666666666,0.4363103953147877,0,92.76,Medium,0.0,141,55,44,2,0,2,5,90,2,0
2025-10-10,EQ-045,Grader,CAT 24M,2023,Operational,11635,18,105.5,85.9,Pit B,0,0,OP-075,2,75.0,0.8065727699530517,0,91.36000000000001,Medium,0.0,159,56,44,2,0,2,1,74,2,0
2025-10-11,EQ-045,Grader,CAT 24M,2023,Operational,10803,4,129.8,96.2,Pit B,0,0,OP-063,2,16.666666666666664,0.735474006116208,0,95.48,Medium,0.0,163,57,44,2,0,2,1,62,2,0
2025-10-12,EQ-045,Grader,CAT 24M,2023,Operational,11623,3,197.9,77.7,Stockpile,0,0,OP-006,2,12.5,0.39064856711915535,0,88.08,Medium,0.0,166,58,44,2,0,2,4,5,2,0
2025-10-13,EQ-045,Grader,CAT 24M,2023,Operational,10819,1,193.2,97.1,Pit B,0,0,OP-053,2,4.166666666666666,0.5,0,95.84,Medium,0.0,167,59,44,2,0,2,1,52,2,0
2025-10-14,EQ-045,Grader,CAT 24M,2023,Operational,11187,12,120.0,86.1,ROM,0,0,OP-029,2,50.0,0.7115702479338842,0,91.44,Medium,0.0,179,60,44,2,0,2,3,28,2,0
2025-10-15,EQ-045,Grader,CAT 24M,2023,Operational,11018,6,140.2,86.9,Pit B,0,0,OP-043,2,25.0,0.6154390934844194,0,91.76,Medium,0.0,185,61,44,2,0,2,1,42,2,0
2025-10-16,EQ-045,Grader,CAT 24M,2023,Operational,11525,16,81.7,93.7,Pit C,0,0,OP-008,2,66.66666666666666,1.1330108827085852,0,94.48,Medium,0.0,201,62,44,2,0,2,2,7,2,0
2025-10-17,EQ-045,Grader,CAT 24M,2023,Standby,11355,0,133.8,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,63,44,2,0,3,2,15,2,0
2025-10-18,EQ-045,Grader,CAT 24M,2023,Standby,11563,0,199.4,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,64,44,2,0,3,4,15,2,0
2025-10-19,EQ-045,Grader,CAT 24M,2023,Standby,11387,0,203.8,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,65,44,2,0,3,4,15,2,0
2025-10-20,EQ-045,Grader,CAT 24M,2023,Standby,11601,0,141.3,0.0,ROM,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,66,44,2,0,3,3,15,2,0
2025-10-21,EQ-045,Grader,CAT 24M,2023,Standby,10883,0,243.4,0.0,Pit B,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,67,44,2,0,3,1,15,2,0
2025-10-22,EQ-045,Grader,CAT 24M,2023,Standby,11299,0,199.6,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,68,44,2,0,3,4,15,2,0
2025-10-23,EQ-045,Grader,CAT 24M,2023,Standby,11658,0,161.0,0.0,Pit B,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,69,44,2,0,3,1,15,2,0
2025-10-24,EQ-045,Grader,CAT 24M,2023,Standby,11327,0,246.5,0.0,Workshop,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,70,44,2,0,3,5,15,2,0
2025-10-25,EQ-045,Grader,CAT 24M,2023,Standby,10986,0,159.9,0.0,ROM,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,71,44,2,0,3,3,15,2,0
2025-10-26,EQ-045,Grader,CAT 24M,2023,Standby,11859,0,118.9,0.0,Workshop,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,72,44,2,0,3,5,15,2,0
2025-10-27,EQ-045,Grader,CAT 24M,2023,Standby,11953,0,125.8,0.0,Stockpile,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,73,44,2,0,3,4,15,2,0
2025-10-28,EQ-045,Grader,CAT 24M,2023,Standby,11531,0,169.7,0.0,Workshop,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,74,44,2,0,3,5,15,2,0
2025-10-29,EQ-045,Grader,CAT 24M,2023,Standby,11772,0,165.4,0.0,Pit B,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,75,44,2,0,3,1,15,2,0
2025-10-30,EQ-045,Grader,CAT 24M,2023,Standby,11943,0,259.6,0.0,ROM,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,76,44,2,0,3,3,15,2,0
2025-10-31,EQ-045,Grader,CAT 24M,2023,Standby,11810,0,290.1,0.0,Pit C,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,77,44,2,0,3,2,15,2,0
2025-11-01,EQ-045,Grader,CAT 24M,2023,Standby,11049,0,229.8,0.0,Pit A,0,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,78,44,2,0,3,0,15,2,0
2025-11-02,EQ-045,Grader,CAT 24M,2023,Maintenance,11374,0,179.9,0.0,ROM,2136,15,OP-016,2,0.0,0.0,1,38.25,Medium,0.625,201,79,44,2,0,1,3,15,2,1
2025-11-03,EQ-045,Grader,CAT 24M,2023,Maintenance,10987,0,186.7,0.0,Stockpile,3244,14,OP-016,2,0.0,0.0,1,39.5,Medium,0.5833333333333334,201,80,44,2,0,1,4,15,2,1
2025-11-04,EQ-045,Grader,CAT 24M,2023,Maintenance,11157,0,224.4,0.0,Pit B,3546,3,OP-016,2,0.0,0.0,0,53.25,Medium,0.125,201,81,44,2,0,1,1,15,2,1
2025-11-05,EQ-045,Grader,CAT 24M,2023,Maintenance,11987,0,264.4,0.0,Stockpile,1739,18,OP-016,2,0.0,0.0,1,34.5,Medium,0.75,201,82,44,2,0,1,4,15,2,1
2025-11-06,EQ-045,Grader,CAT 24M,2023,Maintenance,11924,0,282.5,0.0,ROM,4645,14,OP-016,2,0.0,0.0,1,39.5,Medium,0.5833333333333334,201,83,44,2,0,1,3,15,2,1
2025-11-07,EQ-045,Grader,CAT 24M,2023,Maintenance,12279,0,196.0,0.0,ROM,4117,0,OP-016,2,0.0,0.0,0,57.0,Medium,0.0,201,84,44,2,0,1,3,15,2,1
2025-11-08,EQ-045,Grader,CAT 24M,2023,Maintenance,11707,0,67.0,0.0,Stockpile,5145,21,OP-016,2,0.0,0.0,1,30.75,Medium,0.875,201,85,44,2,0,1,4,15,2,1
2025-11-09,EQ-045,Grader,CAT 24M,2023,Maintenance,11809,0,75.1,0.0,Pit B,1369,20,OP-016,2,0.0,0.0,1,32.0,Medium,0.8333333333333334,201,86,44,2,0,1,1,15,2,1
2025-11-10,EQ-045,Grader,CAT 24M,2023,Maintenance,11391,0,57.6,0.0,ROM,471,4,OP-016,2,0.0,0.0,0,52.0,Medium,0.16666666666666666,201,87,44,2,0,1,3,15,2,1
2025-11-11,EQ-045,Grader,CAT 24M,2023,Maintenance,11227,0,63.1,0.0,Pit C,7877,10,OP-016,2,0.0,0.0,1,44.5,Medium,0.4166666666666667,201,88,44,2,0,1,2,15,2,1
2025-11-12,EQ-045,Grader,CAT 24M,2023,Maintenance,11237,0,190.3,0.0,Pit C,5446,23,OP-016,2,0.0,0.0,1,28.25,Medium,0.9583333333333334,201,89,44,2,0,1,2,15,2,1
2025-08-15,EQ-046,Grader,Volvo G990,2022,Operational,20058,12,87.6,94.2,Pit C,0,0,OP-026,3,50.0,1.0632054176072236,0,93.18,Very High,0.0,12,0,45,2,17,2,2,25,3,0
2025-08-16,EQ-046,Grader,Volvo G990,2022,Operational,20070,18,133.2,82.9,Pit B,0,0,OP-088,3,75.0,0.6177347242921014,0,88.66,Very High,0.0,30,1,45,2,17,2,1,87,3,0
2025-08-17,EQ-046,Grader,Volvo G990,2022,Operational,20076,18,245.0,86.6,Pit B,0,0,OP-097,3,75.0,0.3520325203252032,0,90.14,Very High,0.0,48,2,45,2,17,2,1,96,3,0
2025-08-18,EQ-046,Grader,Volvo G990,2022,Operational,20124,16,251.8,66.1,Pit B,0,0,OP-054,3,66.66666666666666,0.2614715189873417,0,81.94,Very High,0.0,64,3,45,2,17,2,1,53,3,0
2025-08-19,EQ-046,Grader,Volvo G990,2022,Operational,20146,18,57.5,75.2,Pit A,0,0,OP-072,3,75.0,1.2854700854700856,0,85.58,Very High,0.0,82,4,45,2,17,2,0,71,3,0
2025-08-20,EQ-046,Grader,Volvo G990,2022,Operational,20173,11,138.6,87.0,Stockpile,0,0,OP-087,3,45.83333333333333,0.6232091690544412,0,90.30000000000001,Very High,0.0,93,5,45,2,17,2,4,86,3,0
2025-08-21,EQ-046,Grader,Volvo G990,2022,Operational,20136,2,130.1,83.1,ROM,0,0,OP-075,3,8.333333333333332,0.6338672768878718,0,88.74000000000001,Very High,0.0,95,6,45,2,17,2,3,74,3,0
2025-08-22,EQ-046,Grader,Volvo G990,2022,Operational,20177,5,71.2,68.6,Pit A,0,0,OP-028,3,20.833333333333336,0.9501385041551246,0,82.94,Very High,0.0,100,7,45,2,17,2,0,27,3,0
2025-08-23,EQ-046,Grader,Volvo G990,2022,Operational,20162,8,253.1,72.1,Pit C,0,0,OP-026,3,33.33333333333333,0.2837465564738292,0,84.34,Very High,0.0,108,8,45,2,17,2,2,25,3,0
2025-08-24,EQ-046,Grader,Volvo G990,2022,Operational,20175,3,96.5,81.1,Pit B,0,0,OP-032,3,12.5,0.8317948717948718,0,87.94,Very High,0.0,111,9,45,2,17,2,1,31,3,0
2025-08-25,EQ-046,Grader,Volvo G990,2022,Operational,20278,8,264.7,66.6,Pit B,0,0,OP-011,3,33.33333333333333,0.2506586375611592,0,82.14,Very High,0.0,119,10,45,2,17,2,1,10,3,0
2025-08-26,EQ-046,Grader,Volvo G990,2022,Breakdown,20168,0,206.0,0.0,Stockpile,0,5,OP-016,3,0.0,0.0,1,49.25,Very High,0.20833333333333334,119,11,45,2,17,0,4,15,3,1
2025-08-27,EQ-046,Grader,Volvo G990,2022,Operational,20262,1,131.0,75.8,Pit B,0,0,OP-079,3,4.166666666666666,0.5742424242424242,0,85.82,Very High,0.0,120,12,45,2,17,2,1,78,3,0
2025-08-28,EQ-046,Grader,Volvo G990,2022,Operational,20227,13,104.5,72.1,ROM,0,0,OP-034,3,54.166666666666664,0.6834123222748815,0,84.34,Very High,0.0,133,13,45,2,17,2,3,33,3,0
2025-08-29,EQ-046,Grader,Volvo G990,2022,Operational,20240,18,154.3,73.6,Pit A,0,0,OP-021,3,75.0,0.47392144236960715,0,84.94,Very High,0.0,151,14,45,2,17,2,0,20,3,0
2025-08-30,EQ-046,Grader,Volvo G990,2022,Operational,20283,2,229.3,97.3,Pit A,0,0,OP-054,3,8.333333333333332,0.42249240121580545,0,94.42,Very High,0.0,153,15,45,2,17,2,0,53,3,0
2025-08-31,EQ-046,Grader,Volvo G990,2022,Operational,20394,6,181.8,65.6,Workshop,0,0,OP-017,3,25.0,0.35886214442013126,0,81.74,Very High,0.0,159,16,45,2,17,2,5,16,3,0
2025-09-01,EQ-046,Grader,Volvo G990,2022,Operational,20381,10,225.3,84.4,Pit A,0,0,OP-027,3,41.66666666666667,0.3729562527618206,0,89.26,Very High,0.0,169,17,45,2,17,2,0,26,3,0
